year,event_type,event_id,start_time,end_time,duration_periods,duration_hours,max_price,min_price,avg_price,avg_imbalance,avg_wind,avg_gas,avg_interconnectors,time_band_at_max_price,regime_group,timestamp_at_max_price,timestamp_at_min_price,max_price_change_within_event,min_price_change_within_event,external_context_needed,research_note,likely_internal_driver,priority_reason,external_event_found,external_event_type,external_asset_name,external_event_start,external_event_end,external_capacity_change_mw,external_source,association_assessment,manual_research_note
2024,large_upward_jump,2024_large_upward_jump_16585,2024-12-11 12:00:00+00:00,2024-12-11 12:30:00+00:00,1,0.5,590.4504,590.4504,590.4504,5.038,1749.0,26492.0,4078.0,midday,dec_stress,2024-12-11 12:30:00+00:00,2024-12-11 12:30:00+00:00,295.4504,295.4504,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 295.0 to 590.4504347826087 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,extreme_spike_cluster,2024_extreme_spike_cluster_3,2024-12-11 12:30:00+00:00,2024-12-11 12:30:00+00:00,1,0.5,590.4504,590.4504,590.4504,5.038,1749.0,26492.0,4078.0,midday,dec_stress,2024-12-11 12:30:00+00:00,2024-12-11 12:30:00+00:00,295.4504,295.4504,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind,all_extreme_spike_clusters,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_16586,2024-12-11 12:30:00+00:00,2024-12-11 13:00:00+00:00,1,0.5,127.85,127.85,127.85,-71.2756,1741.0,26482.0,3888.0,midday,dec_stress,2024-12-11 13:00:00+00:00,2024-12-11 13:00:00+00:00,-462.6004,-462.6004,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 590.4504347826087 to 127.85 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_16596,2024-12-11 17:30:00+00:00,2024-12-11 18:00:00+00:00,1,0.5,395.0,395.0,395.0,190.8997,2071.0,26093.0,3714.0,evening_peak,dec_stress,2024-12-11 18:00:00+00:00,2024-12-11 18:00:00+00:00,270.0,270.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 125.0 to 395.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,extreme_spike_cluster,2024_extreme_spike_cluster_4,2024-12-11 18:00:00+00:00,2024-12-11 18:00:00+00:00,1,0.5,395.0,395.0,395.0,190.8997,2071.0,26093.0,3714.0,evening_peak,dec_stress,2024-12-11 18:00:00+00:00,2024-12-11 18:00:00+00:00,270.0,270.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind+positive_imbalance,all_extreme_spike_clusters,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_16597,2024-12-11 18:00:00+00:00,2024-12-11 18:30:00+00:00,1,0.5,125.0,125.0,125.0,-86.9722,2094.0,26258.0,3692.0,evening_peak,dec_stress,2024-12-11 18:30:00+00:00,2024-12-11 18:30:00+00:00,-270.0,-270.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 395.0 to 125.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,positive_spike_cluster,2024_positive_spike_cluster_6,2024-12-11 18:00:00+00:00,2024-12-11 18:00:00+00:00,1,0.5,395.0,395.0,395.0,190.8997,2071.0,26093.0,3714.0,evening_peak,dec_stress,2024-12-11 18:00:00+00:00,2024-12-11 18:00:00+00:00,270.0,270.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind+positive_imbalance,top_positive_spike_clusters_by_max_price,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_16598,2024-12-11 18:30:00+00:00,2024-12-11 19:00:00+00:00,1,0.5,395.0,395.0,395.0,45.2333,2008.0,25904.0,3722.0,evening_peak,dec_stress,2024-12-11 19:00:00+00:00,2024-12-11 19:00:00+00:00,270.0,270.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 125.0 to 395.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,extreme_spike_cluster,2024_extreme_spike_cluster_5,2024-12-11 19:00:00+00:00,2024-12-11 19:00:00+00:00,1,0.5,395.0,395.0,395.0,45.2333,2008.0,25904.0,3722.0,evening_peak,dec_stress,2024-12-11 19:00:00+00:00,2024-12-11 19:00:00+00:00,270.0,270.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind,all_extreme_spike_clusters,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_16599,2024-12-11 19:00:00+00:00,2024-12-11 19:30:00+00:00,1,0.5,225.0,225.0,225.0,61.7245,2054.0,25687.0,3700.0,evening_peak,dec_stress,2024-12-11 19:30:00+00:00,2024-12-11 19:30:00+00:00,-170.0,-170.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 395.0 to 225.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,positive_spike_cluster,2024_positive_spike_cluster_7,2024-12-11 19:00:00+00:00,2024-12-11 19:00:00+00:00,1,0.5,395.0,395.0,395.0,45.2333,2008.0,25904.0,3722.0,evening_peak,dec_stress,2024-12-11 19:00:00+00:00,2024-12-11 19:00:00+00:00,270.0,270.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind,top_positive_spike_clusters_by_max_price,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_16622,2024-12-12 06:30:00+00:00,2024-12-12 07:00:00+00:00,1,0.5,193.1832,193.1832,193.1832,0.8094,1452.0,26959.0,-336.0,morning_ramp,dec_stress,2024-12-12 07:00:00+00:00,2024-12-12 07:00:00+00:00,145.1832,145.1832,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 48.0 to 193.18324146664128 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_16623,2024-12-12 07:00:00+00:00,2024-12-12 07:30:00+00:00,1,0.5,429.0,429.0,429.0,157.1346,1330.0,27609.0,-86.0,morning_ramp,dec_stress,2024-12-12 07:30:00+00:00,2024-12-12 07:30:00+00:00,235.8168,235.8168,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 193.18324146664128 to 429.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,extreme_spike_cluster,2024_extreme_spike_cluster_6,2024-12-12 07:30:00+00:00,2024-12-12 10:00:00+00:00,6,3.0,429.0,300.0,340.7825,146.9284,1186.6667,27657.6667,1303.6667,morning_ramp,dec_stress,2024-12-12 07:30:00+00:00,2024-12-12 08:00:00+00:00,235.8168,-129.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind+lower_interconnector_support,all_extreme_spike_clusters,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_16624,2024-12-12 07:30:00+00:00,2024-12-12 08:00:00+00:00,1,0.5,300.0,300.0,300.0,48.9833,1269.0,27868.0,850.0,morning_ramp,dec_stress,2024-12-12 08:00:00+00:00,2024-12-12 08:00:00+00:00,-129.0,-129.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 429.0 to 300.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,positive_spike_cluster,2024_positive_spike_cluster_8,2024-12-12 07:30:00+00:00,2024-12-12 10:30:00+00:00,7,3.5,429.0,294.3,334.1422,128.7958,1152.4286,27635.7143,1434.0,morning_ramp,dec_stress,2024-12-12 07:30:00+00:00,2024-12-12 10:30:00+00:00,235.8168,-129.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind+lower_interconnector_support,top_positive_spike_clusters_by_max_price,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_16630,2024-12-12 10:30:00+00:00,2024-12-12 11:00:00+00:00,1,0.5,132.21,132.21,132.21,-15.0167,926.0,27422.0,2594.0,midday,dec_stress,2024-12-12 11:00:00+00:00,2024-12-12 11:00:00+00:00,-162.09,-162.09,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 294.3 to 132.21 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_16634,2024-12-12 12:30:00+00:00,2024-12-12 13:00:00+00:00,1,0.5,485.0,485.0,485.0,11.3988,1160.0,26718.0,3200.0,midday,dec_stress,2024-12-12 13:00:00+00:00,2024-12-12 13:00:00+00:00,352.78,352.78,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 132.22 to 485.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,extreme_spike_cluster,2024_extreme_spike_cluster_7,2024-12-12 13:00:00+00:00,2024-12-12 13:00:00+00:00,1,0.5,485.0,485.0,485.0,11.3988,1160.0,26718.0,3200.0,midday,dec_stress,2024-12-12 13:00:00+00:00,2024-12-12 13:00:00+00:00,352.78,352.78,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind,all_extreme_spike_clusters,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_16635,2024-12-12 13:00:00+00:00,2024-12-12 13:30:00+00:00,1,0.5,148.0,148.0,148.0,-79.2956,1364.0,26765.0,3078.0,midday,dec_stress,2024-12-12 13:30:00+00:00,2024-12-12 13:30:00+00:00,-337.0,-337.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 485.0 to 148.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,positive_spike_cluster,2024_positive_spike_cluster_9,2024-12-12 13:00:00+00:00,2024-12-12 13:00:00+00:00,1,0.5,485.0,485.0,485.0,11.3988,1160.0,26718.0,3200.0,midday,dec_stress,2024-12-12 13:00:00+00:00,2024-12-12 13:00:00+00:00,352.78,352.78,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind,top_positive_spike_clusters_by_max_price,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_16641,2024-12-12 16:00:00+00:00,2024-12-12 16:30:00+00:00,1,0.5,521.0884,521.0884,521.0884,16.831,1896.0,26253.0,3178.0,evening_peak,dec_stress,2024-12-12 16:30:00+00:00,2024-12-12 16:30:00+00:00,345.2984,345.2984,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 175.79 to 521.0883809523809 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,extreme_spike_cluster,2024_extreme_spike_cluster_8,2024-12-12 16:30:00+00:00,2024-12-12 16:30:00+00:00,1,0.5,521.0884,521.0884,521.0884,16.831,1896.0,26253.0,3178.0,evening_peak,dec_stress,2024-12-12 16:30:00+00:00,2024-12-12 16:30:00+00:00,345.2984,345.2984,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind,all_extreme_spike_clusters,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_16642,2024-12-12 16:30:00+00:00,2024-12-12 17:00:00+00:00,1,0.5,139.65,139.65,139.65,-36.6917,1920.0,25875.0,3484.0,evening_peak,dec_stress,2024-12-12 17:00:00+00:00,2024-12-12 17:00:00+00:00,-381.4384,-381.4384,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 521.0883809523809 to 139.65 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,positive_spike_cluster,2024_positive_spike_cluster_10,2024-12-12 16:30:00+00:00,2024-12-12 16:30:00+00:00,1,0.5,521.0884,521.0884,521.0884,16.831,1896.0,26253.0,3178.0,evening_peak,dec_stress,2024-12-12 16:30:00+00:00,2024-12-12 16:30:00+00:00,345.2984,345.2984,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind,top_positive_spike_clusters_by_max_price,,,,,,,,,
